level_0,index,DOI,Name,Temperature,proton conductivity,RH,Ea,Guest,NOTE,Water Adsorption(cm^3/g),g/g,mol/mol,weight,wt%
1696,1857,10.1039/C2CC31135F,SAZBEC,291.0,2.33e-05,98.0,0.56,DMF,strange,,,,,
1697,1858,10.1039/C2CC31135F,SAZBAY,297.0,8.27e-06,98.0,0.23,DMF,strange,,,,,
1698,1859,10.1039/C2CC31135F,SAZBAY,293.0,7.45e-06,98.0,0.23,DMF,strange,,,,,
1699,1860,10.1039/C2CC31135F,SAZBAY,291.0,7.09e-06,98.0,0.23,DMF,,,,,,
1700,1861,10.1039/C2CC31135F,SAZBAY,290.0,6.89e-06,98.0,0.23,DMF,,,,,,
1701,1862,10.1039/C2CC31135F,SAZBAY,289.0,6.77e-06,98.0,0.23,DMF,,,,,,
1702,1863,10.1039/C2CC31135F,SAZBAY,287.0,6.21e-06,98.0,0.23,DMF,,,,,,
1703,1864,10.1039/C2CC31135F,SAZBEC,293.0,2.68e-05,98.0,0.56,DMF,,,,,,
1704,1865,10.1039/C2CC31135F,SAZBEC,289.0,2.11e-05,98.0,0.56,DMF,,,,,,
1705,1866,10.1039/C2CC31135F,SAZBEC,287.0,1.91e-05,98.0,0.56,DMF,,,,,,
1792,1953,10.1039/C5CC05647K,ZULFOD,298.0,1.61e-06,95.0,0.24,,R1 ZULMOK R2 ZULFOD S1ZULMIE S2 ZULMEA,,,,,
1795,1956,10.1039/C5CC05647K,ZULFOD,298.0,6.5e-12,50.0,,,R2,,,,,
1796,1957,10.1039/C5CC05647K,ZULFOD,298.0,9.36e-12,59.9221,,,,,,,,
1797,1958,10.1039/C5CC05647K,ZULFOD,298.0,9.59e-11,70.1155,,,,,,,,
1798,1959,10.1039/C5CC05647K,ZULFOD,298.0,2.86e-09,80.3315,,,,,,,,
1799,1960,10.1039/C5CC05647K,ZULFOD,298.0,5.39e-07,90.111,,,,,,,,
1804,1965,10.1039/C5CC05647K,ZULFOD,317.8639542,3.03e-06,95.0,0.24,,,,,,,
1805,1966,10.1039/C5CC05647K,ZULFOD,312.8451073,2.57e-06,95.0,0.24,,,,,,,
1806,1967,10.1039/C5CC05647K,ZULFOD,307.6071242,2.27e-06,95.0,0.24,,,,,,,
1807,1968,10.1039/C5CC05647K,ZULFOD,302.9054693,1.96e-06,95.0,0.24,,,,,,,
1808,1969,10.1039/C5CC05647K,ZULFOD,287.8890821,1.34e-06,95.0,0.24,,,,,,,
2028,2189,10.1039/C9NJ02025J,NOGJIF,303.0,6.14e-08,75.0,,"DMF,methanol",,88.90230959496604,0.0715,,,
2029,2190,10.1039/C9NJ02025J,NOGJIF,303.0,3.55e-07,85.0,,"DMF,methanol",,93.50284869288735,0.0752,,,
2030,2191,10.1039/C9NJ02025J,NOGJIF,303.0,6.82e-07,93.0,,"DMF,methanol",,96.3626432672709,0.0775,,,
2031,2192,10.1039/C9NJ02025J,NOGJIF,303.0,1.18e-06,98.0,0.63,"DMF,methanol",,96.3626432672709,0.0775,,,
2032,2193,10.1039/C9NJ02025J,NOGJIF,313.0,1.95e-07,68.0,0.61,"DMF,methanol",,82.31234818443009,0.0662,,,
2033,2194,10.1039/C9NJ02025J,NOGJIF,313.0,3.61e-07,75.0,,"DMF,methanol",,88.90230959496604,0.0715,,,
2034,2195,10.1039/C9NJ02025J,NOGJIF,313.0,1.38e-06,85.0,,"DMF,methanol",,93.50284869288735,0.0752,,,
2035,2196,10.1039/C9NJ02025J,NOGJIF,313.0,1.91e-06,93.0,,"DMF,methanol",,96.3626432672709,0.0775,,,
2036,2197,10.1039/C9NJ02025J,NOGJIF,313.0,2.05e-06,98.0,0.63,"DMF,methanol",,96.3626432672709,0.0775,,,
2037,2198,10.1039/C9NJ02025J,NOGJIF,323.0,6.17e-07,68.0,0.61,"DMF,methanol",,82.31234818443009,0.0662,,,
2038,2199,10.1039/C9NJ02025J,NOGJIF,323.0,6.83e-07,75.0,,"DMF,methanol",,88.90230959496604,0.0715,,,
2039,2200,10.1039/C9NJ02025J,NOGJIF,323.0,3.32e-06,85.0,,"DMF,methanol",,93.50284869288735,0.0752,,,
2040,2201,10.1039/C9NJ02025J,NOGJIF,323.0,3.85e-06,93.0,,"DMF,methanol",,96.3626432672709,0.0775,,,
2041,2202,10.1039/C9NJ02025J,NOGJIF,323.0,4.17e-06,98.0,0.63,"DMF,methanol",,96.3626432672709,0.0775,,,
2042,2203,10.1039/C9NJ02025J,NOGJIF,333.0,7.49e-07,68.0,0.61,"DMF,methanol",,82.31234818443009,0.0662,,,
2043,2204,10.1039/C9NJ02025J,NOGJIF,333.0,1.19e-06,75.0,,"DMF,methanol",,88.90230959496604,0.0715,,,
2044,2205,10.1039/C9NJ02025J,NOGJIF,333.0,7.81e-06,85.0,,"DMF,methanol",,93.50284869288735,0.0752,,,
2045,2206,10.1039/C9NJ02025J,NOGJIF,333.0,9.43e-06,93.0,,"DMF,methanol",,96.3626432672709,0.0775,,,
2046,2207,10.1039/C9NJ02025J,NOGJIF,333.0,9.98e-06,98.0,0.63,"DMF,methanol",,96.3626432672709,0.0775,,,
2047,2208,10.1039/C9NJ02025J,NOGJIF,343.0,1.19e-06,68.0,0.61,"DMF,methanol",,82.31234818443009,0.0662,,,
2048,2209,10.1039/C9NJ02025J,NOGJIF,343.0,1.91e-06,75.0,,"DMF,methanol",,88.90230959496604,0.0715,,,
2049,2210,10.1039/C9NJ02025J,NOGJIF,343.0,8.67e-06,85.0,,"DMF,methanol",,93.50284869288735,0.0752,,,
2050,2211,10.1039/C9NJ02025J,NOGJIF,343.0,9.22e-06,93.0,,"DMF,methanol",,96.3626432672709,0.0775,,,
2051,2212,10.1039/C9NJ02025J,NOGJIF,343.0,1.16e-05,98.0,0.63,"DMF,methanol",,96.3626432672709,0.0775,,,
2052,2213,10.1039/C9NJ02025J,NOGJIF,353.0,2.44e-06,68.0,0.61,"DMF,methanol",,82.31234818443009,0.0662,,,
2053,2214,10.1039/C9NJ02025J,NOGJIF,353.0,3.32e-06,75.0,,"DMF,methanol",,88.90230959496604,0.0715,,,
2054,2215,10.1039/C9NJ02025J,NOGJIF,353.0,3.22e-05,85.0,,"DMF,methanol",,93.50284869288735,0.0752,,,
2055,2216,10.1039/C9NJ02025J,NOGJIF,353.0,6.53e-05,93.0,,"DMF,methanol",,96.3626432672709,0.0775,,,
2056,2217,10.1039/C9NJ02025J,NOGJIF,353.0,2.88e-05,98.0,0.63,"DMF,methanol",,96.3626432672709,0.0775,,,
2057,2218,10.1039/C9NJ02025J,NOGJIF,363.0,3.71e-06,68.0,0.61,"DMF,methanol",,82.31234818443009,0.0662,,,
2058,2219,10.1039/C9NJ02025J,NOGJIF,363.0,7.31e-06,75.0,,"DMF,methanol",,88.90230959496604,0.0715,,,
2059,2220,10.1039/C9NJ02025J,NOGJIF,363.0,4.85e-05,85.0,,"DMF,methanol",,93.50284869288735,0.0752,,,
2060,2221,10.1039/C9NJ02025J,NOGJIF,363.0,7.12e-05,93.0,,"DMF,methanol",,96.3626432672709,0.0775,,,
2061,2222,10.1039/C9NJ02025J,NOGJIF,363.0,5.56e-05,98.0,0.63,"DMF,methanol",,96.3626432672709,0.0775,,,
2062,2223,10.1039/C9NJ02025J,NOGJIF,373.0,8.37e-06,68.0,0.61,"DMF,methanol",,82.31234818443009,0.0662,,,
2063,2224,10.1039/C9NJ02025J,NOGJIF,373.0,2.54e-05,75.0,,"DMF,methanol",,88.90230959496604,0.0715,,,
2064,2225,10.1039/C9NJ02025J,NOGJIF,373.0,0.000653,85.0,,"DMF,methanol",,93.50284869288735,0.0752,,,
2065,2226,10.1039/C9NJ02025J,NOGJIF,373.0,0.000128,93.0,,"DMF,methanol",,96.3626432672709,0.0775,,,
2066,2227,10.1039/C9NJ02025J,NOGJIF,373.0,0.000378,98.0,0.63,"DMF,methanol",,96.3626432672709,0.0775,,,
2072,2233,10.1002/smll.202301122,MIL-88B-SB,333.1112592,0.025251515,95.0,0.27,imidazole,Im@MIL-88B-SB,237.132,,,,
2073,2234,10.1002/smll.202301122,MIL-88B-SB,322.9181467,0.020424117,95.0,0.27,imidazole,Im@MIL-88B-SB,237.132,,,,
2074,2235,10.1002/smll.202301122,MIL-88B-SB,312.8558736,0.01465443,95.0,0.27,imidazole,Im@MIL-88B-SB,237.132,,,,
2075,2236,10.1002/smll.202301122,MIL-88B-SB,302.9559411,0.010283369,95.0,0.27,imidazole,Im@MIL-88B-SB,237.132,,,,
2076,2237,10.1002/smll.202301122,MIL-88B-SB,292.8274836,0.007395699,95.0,0.27,imidazole,Im@MIL-88B-SB,237.132,,,,
2100,2261,10.1002/smll.202301122,MIL-88B-SB,298.0,7.15e-07,39.9436,0.27,imidazole,Im@MIL-88B-SB,48.713,,,,
2101,2262,10.1002/smll.202301122,MIL-88B-SB,298.0,1.64e-06,49.812,0.27,imidazole,Im@MIL-88B-SB,63.42,,,,
2102,2263,10.1002/smll.202301122,MIL-88B-SB,298.0,8.06e-06,60.2444,0.27,imidazole,Im@MIL-88B-SB,76.29,,,,
2103,2264,10.1002/smll.202301122,MIL-88B-SB,298.0,2.92e-05,69.8308,0.27,imidazole,Im@MIL-88B-SB,90.07,,,,
2104,2265,10.1002/smll.202301122,MIL-88B-SB,298.0,0.000113852,80.2632,0.27,imidazole,Im@MIL-88B-SB,102.94,,,,
2105,2266,10.1002/smll.202301122,MIL-88B-SB,298.0,0.001102174,89.8496,0.27,imidazole,Im@MIL-88B-SB,169.12,,,,
2106,2267,10.1002/smll.202301122,MIL-88B-SB,298.0,0.003698963,94.9248,0.27,imidazole,Im@MIL-88B-SB,237.132,,,,
2297,2458,10.1002/ejic.201700157,HASNUN,353.0,0.0071,98.0,0.2,mim,3,,,,,
2298,2459,10.1002/ejic.201700157,HASNUN,342.8156132,0.006098041,98.0,0.2,mim,3,,,,,
2299,2460,10.1002/ejic.201700157,HASNUN,332.745483,0.005109709,98.0,0.2,mim,3,,,,,
2300,2461,10.1002/ejic.201700157,HASNUN,322.8785266,0.004175588,98.0,0.2,mim,3,,,,,
2301,2462,10.1002/ejic.201700157,HASNUN,312.88524,0.003022591,98.0,0.2,mim,3,,,,,
2302,2463,10.1002/ejic.201700157,HASNUN,303.0449961,0.002423016,98.0,0.2,mim,3,,,,,
2303,2464,10.1002/ejic.201700157,HASNUN,298.0,0.0021,98.0,0.2,mim,3,,,,,
2487,2648,10.1002/asia.202100270,UCETEF,303.0,5.58e-06,50.0,,"PTSA,DMF",PTSA,,,,,
2488,2649,10.1002/asia.202100270,UCETEF,303.0,8.46e-06,70.0,,"PTSA,DMF",,,,,,
2613,2774,10.1002/cjoc.202100382,REHJUN,368.0,0.0175,97.0,0.15,guanidine,1,,,,,
2614,2775,10.1002/cjoc.202100382,REHJUN,357.9174929,0.017127798,97.0,0.15,guanidine,1,,,,,
2615,2776,10.1002/cjoc.202100382,REHJUN,347.8708564,0.015107389,97.0,0.15,guanidine,1,,,,,
2616,2777,10.1002/cjoc.202100382,REHJUN,337.9725701,0.013096441,97.0,0.15,guanidine,1,,,,,
2617,2778,10.1002/cjoc.202100382,REHJUN,328.0,0.0113,97.0,0.15,guanidine,1,,,,,
2618,2779,10.1002/cjoc.202100382,REHJUN,298.0,0.00868,97.0,0.15,guanidine,1,,,,,
2619,2780,10.1002/cjoc.202100382,REHJUN,298.0,1.61e-05,50.0,,guanidine,1,,,,,
2624,2785,10.1002/ejic.201600203,BECYAM,317.981201,8.24e-05,95.0,,PF6,CoCa-PF6,,,,,
2625,2786,10.1002/ejic.201600203,BECYAM,307.8836692,3.52e-05,95.0,,PF6,CoCa-PF6,,,,,
2626,2787,10.1002/ejic.201600203,BECYAM,287.928041,9.98e-06,95.0,,PF6,CoCa-PF6,,,,,
2643,2804,10.1002/ejic.201600203,BECYAM,298.0,3.23e-08,49.9216,,PF6,CoCa-PF6,,,,,
2644,2805,10.1002/ejic.201600203,BECYAM,298.0,1.28e-07,59.8865,,PF6,CoCa-PF6,,,,,
2645,2806,10.1002/ejic.201600203,BECYAM,298.0,5.45e-07,70.1278,,PF6,CoCa-PF6,,,,,
2646,2807,10.1002/ejic.201600203,BECYAM,298.0,1.62e-06,80.0955,,PF6,CoCa-PF6,,,,,
2647,2808,10.1002/ejic.201600203,BECYAM,298.0,8.81e-06,89.9186,,PF6,CoCa-PF6,,,,,
2648,2809,10.1002/ejic.201600203,BECYAM,298.0,1.39e-05,95.0,,PF6,CoCa-PF6,,,,,
2703,2864,10.1016/j.jssc.2021.122168,AQOREG,333.0,0.112,98.0,0.376,Me2NH,,200.0,,,,
2704,2865,10.1016/j.jssc.2021.122168,AQOREG,323.2908421,0.080262533,98.0,0.376,Me2NH,,200.0,,,,
2705,2866,10.1016/j.jssc.2021.122168,AQOREG,318.243297,0.060846184,98.0,0.376,Me2NH,,200.0,,,,
2706,2867,10.1016/j.jssc.2021.122168,AQOREG,313.1635152,0.049950365,98.0,0.376,Me2NH,,200.0,,,,
2707,2868,10.1016/j.jssc.2021.122168,AQOREG,308.2424018,0.040746045,98.0,0.376,Me2NH,,200.0,,,,
2708,2869,10.1016/j.jssc.2021.122168,AQOREG,303.0,0.0352,98.0,0.376,Me2NH,,200.0,,,,
2709,2870,10.1016/j.jssc.2021.122168,AQOREG,298.0,0.0266,98.0,0.376,Me2NH,,200.0,,,,
2710,2871,10.1016/j.jssc.2021.122746,SAYYIE,323.0,7.37e-08,68.0,0.55,,,57.81758596036253,0.0465,,,
2711,2872,10.1016/j.jssc.2021.122746,SAYYIE,333.0,1.31e-07,68.0,0.55,,,57.81758596036253,0.0465,,,
2712,2873,10.1016/j.jssc.2021.122746,SAYYIE,343.0,1.97e-07,68.0,0.55,,,57.81758596036253,0.0465,,,
2713,2874,10.1016/j.jssc.2021.122746,SAYYIE,353.0,4.22e-07,68.0,0.55,,,57.81758596036253,0.0465,,,
2714,2875,10.1016/j.jssc.2021.122746,SAYYIE,363.0,6.11e-07,68.0,0.55,,,57.81758596036253,0.0465,,,
2715,2876,10.1016/j.jssc.2021.122746,SAYYIE,373.0,8.17e-07,68.0,0.55,,,57.81758596036253,0.0465,,,
2716,2877,10.1016/j.jssc.2021.122746,SAYYIE,303.0,9.66e-08,75.0,,,,60.18002495659239,0.0484,,,
2717,2878,10.1016/j.jssc.2021.122746,SAYYIE,313.0,1.12e-07,75.0,,,,60.18002495659239,0.0484,,,
2718,2879,10.1016/j.jssc.2021.122746,SAYYIE,323.0,1.83e-07,75.0,,,,60.18002495659239,0.0484,,,
2719,2880,10.1016/j.jssc.2021.122746,SAYYIE,333.0,3.16e-07,75.0,,,,60.18002495659239,0.0484,,,
2720,2881,10.1016/j.jssc.2021.122746,SAYYIE,343.0,5.32e-07,75.0,,,,60.18002495659239,0.0484,,,
2721,2882,10.1016/j.jssc.2021.122746,SAYYIE,353.0,7.24e-07,75.0,,,,60.18002495659239,0.0484,,,
2722,2883,10.1016/j.jssc.2021.122746,SAYYIE,363.0,1.17e-06,75.0,,,,60.18002495659239,0.0484,,,
2723,2884,10.1016/j.jssc.2021.122746,SAYYIE,373.0,2.44e-06,75.0,,,,60.18002495659239,0.0484,,,
2724,2885,10.1016/j.jssc.2021.122746,SAYYIE,303.0,1.14e-07,85.0,,,,63.41283621459116,0.051,,,
2725,2886,10.1016/j.jssc.2021.122746,SAYYIE,313.0,1.86e-07,85.0,,,,63.41283621459116,0.051,,,
2726,2887,10.1016/j.jssc.2021.122746,SAYYIE,323.0,3.44e-07,85.0,,,,63.41283621459116,0.051,,,
2727,2888,10.1016/j.jssc.2021.122746,SAYYIE,333.0,5.24e-07,85.0,,,,63.41283621459116,0.051,,,
2728,2889,10.1016/j.jssc.2021.122746,SAYYIE,343.0,6.37e-07,85.0,,,,63.41283621459116,0.051,,,
2729,2890,10.1016/j.jssc.2021.122746,SAYYIE,353.0,9.13e-07,85.0,,,,63.41283621459116,0.051,,,
2730,2891,10.1016/j.jssc.2021.122746,SAYYIE,363.0,1.38e-06,85.0,,,,63.41283621459116,0.051,,,
2731,2892,10.1016/j.jssc.2021.122746,SAYYIE,373.0,1.83e-06,85.0,,,,63.41283621459116,0.051,,,
2732,2893,10.1016/j.jssc.2021.122746,SAYYIE,303.0,3.36e-07,93.0,,,,67.14300305074359,0.054,,,
2733,2894,10.1016/j.jssc.2021.122746,SAYYIE,313.0,5.25e-07,93.0,,,,67.14300305074359,0.054,,,
2734,2895,10.1016/j.jssc.2021.122746,SAYYIE,323.0,5.83e-07,93.0,,,,67.14300305074359,0.054,,,
2735,2896,10.1016/j.jssc.2021.122746,SAYYIE,333.0,8.42e-07,93.0,,,,67.14300305074359,0.054,,,
2736,2897,10.1016/j.jssc.2021.122746,SAYYIE,343.0,1.08e-06,93.0,,,,67.14300305074359,0.054,,,
2737,2898,10.1016/j.jssc.2021.122746,SAYYIE,353.0,1.33e-06,93.0,,,,67.14300305074359,0.054,,,
2738,2899,10.1016/j.jssc.2021.122746,SAYYIE,363.0,1.48e-06,93.0,,,,67.14300305074359,0.054,,,
2739,2900,10.1016/j.jssc.2021.122746,SAYYIE,373.0,3.98e-06,93.0,,,,67.14300305074359,0.054,,,
3016,3177,10.1039/c7dt03932h,MAZYUK,298.0,1.9e-07,55.0,,DMF,,136.706,,,,
3017,3178,10.1039/c7dt03932h,MAZYUK,298.0,1.75e-06,64.8968,,DMF,,162.952,,,,
3018,3179,10.1039/c7dt03932h,MAZYUK,298.0,5.12e-06,74.9456,,DMF,,196.814,,,,
3019,3180,10.1039/c7dt03932h,MAZYUK,298.0,0.0001,84.8408,,DMF,,270.978,,,,
3020,3181,10.1039/c7dt03932h,MAZYUK,298.0,0.000918,95.0,,DMF,,405.028,,,,
3021,3182,10.1039/c7dt03932h,MAZYUK,333.000333,0.0095,97.0,0.45,DMF,,495.432,,,,
3022,3183,10.1039/c7dt03932h,MAZYUK,328.0108112,0.008278777,97.0,0.45,DMF,,495.432,,,,
3023,3184,10.1039/c7dt03932h,MAZYUK,323.0026325,0.007887548,97.0,0.45,DMF,,495.432,,,,
3024,3185,10.1039/c7dt03932h,MAZYUK,317.9165024,0.006361443,97.0,0.45,DMF,,495.432,,,,
3025,3186,10.1039/c7dt03932h,MAZYUK,312.9929639,0.004451519,97.0,0.45,DMF,,495.432,,,,
3026,3187,10.1039/c7dt03932h,MAZYUK,308.000308,0.003096013,97.0,0.45,DMF,,495.432,,,,
3027,3188,10.1039/c7dt03932h,MAZYUK,302.9485987,0.002220862,97.0,0.45,DMF,,495.432,,,,
3028,3189,10.1039/c7dt03932h,MAZYUK,297.9897611,0.001684124,97.0,0.45,DMF,,495.432,,,,
3094,3255,10.1039/c8nj04331k,CINVED,323.0,6.52e-08,68.0,1.46,,,,,,,
3095,3256,10.1039/c8nj04331k,CINVED,333.0,1.21e-07,68.0,1.46,,,,,,,
3096,3257,10.1039/c8nj04331k,CINVED,343.0,2.55e-07,68.0,1.46,,,,,,,
3097,3258,10.1039/c8nj04331k,CINVED,353.0,6.49e-06,68.0,1.46,,,,,,,
3098,3259,10.1039/c8nj04331k,CINVED,363.0,1.66e-05,68.0,1.46,,,,,,,
3099,3260,10.1039/c8nj04331k,CINVED,373.0,4.32e-05,68.0,1.46,,,,,,,
3100,3261,10.1039/c8nj04331k,CINVED,313.0,2.09e-08,85.0,,,,,,,,
3101,3262,10.1039/c8nj04331k,CINVED,323.0,1.42e-07,85.0,,,,,,,,
3102,3263,10.1039/c8nj04331k,CINVED,333.0,1.51e-06,85.0,,,,,,,,
3103,3264,10.1039/c8nj04331k,CINVED,343.0,2.27e-06,85.0,,,,,,,,
3104,3265,10.1039/c8nj04331k,CINVED,353.0,2.71e-06,85.0,,,,,,,,
3105,3266,10.1039/c8nj04331k,CINVED,363.0,1.01e-05,85.0,,,,,,,,
3106,3267,10.1039/c8nj04331k,CINVED,373.0,4.33e-05,85.0,,,,,,,,
3107,3268,10.1039/c8nj04331k,CINVED,313.0,1.7e-07,93.0,,,,,,,,
3108,3269,10.1039/c8nj04331k,CINVED,323.0,2.7e-07,93.0,,,,,,,,
3109,3270,10.1039/c8nj04331k,CINVED,333.0,1.21e-06,93.0,,,,,,,,
3110,3271,10.1039/c8nj04331k,CINVED,343.0,2.89e-06,93.0,,,,,,,,
3111,3272,10.1039/c8nj04331k,CINVED,353.0,5.26e-06,93.0,,,,,,,,
3112,3273,10.1039/c8nj04331k,CINVED,363.0,7.56e-05,93.0,,,,,,,,
3113,3274,10.1039/c8nj04331k,CINVED,373.0,8.21e-05,93.0,,,,,,,,
3114,3275,10.1039/c8nj04331k,CINVED,303.0,3.01e-07,98.0,1.02,,,,,,,
3115,3276,10.1039/c8nj04331k,CINVED,313.0,3.93e-07,98.0,1.02,,,,,,,
3116,3277,10.1039/c8nj04331k,CINVED,323.0,5.92e-07,98.0,1.02,,,,,,,
3117,3278,10.1039/c8nj04331k,CINVED,333.0,1.26e-06,98.0,1.02,,,,,,,
3118,3279,10.1039/c8nj04331k,CINVED,343.0,3.21e-06,98.0,1.02,,,,,,,
3119,3280,10.1039/c8nj04331k,CINVED,353.0,6.38e-06,98.0,1.02,,,,,,,
3120,3281,10.1039/c8nj04331k,CINVED,363.0,8.52e-06,98.0,1.02,,,,,,,
3121,3282,10.1039/c8nj04331k,CINVED,373.0,0.00013,98.0,1.02,,,,,,,
3201,3397,10.1039/d0cc00755b,TULPUO,318.0884159,2.54e-10,60.0,1.32,,Mg,350.0,,,,
3202,3398,10.1039/d0cc00755b,TULPUO,313.0439138,1.45e-10,60.0,1.32,,Mg,350.0,,,,
3203,3399,10.1039/d0cc00755b,TULPUO,307.9291763,5.6e-11,60.0,1.32,,Mg,350.0,,,,
3204,3400,10.1039/d0cc00755b,TULPUO,303.0330579,3.19e-11,60.0,1.32,,Mg,350.0,,,,
3205,3401,10.1039/d0cc00755b,TULPUO,297.8628342,1.24e-11,60.0,1.32,,Mg,350.0,,,,
3206,3402,10.1039/d0cc00755b,TULPUO,317.9892901,0.01198514,95.0,0.58,,Mg,610.0,,,,
3207,3403,10.1039/d0cc00755b,TULPUO,312.8881769,0.007516356,95.0,0.58,,Mg,610.0,,,,
3208,3404,10.1039/d0cc00755b,TULPUO,307.9490899,0.006295844,95.0,0.58,,Mg,610.0,,,,
3209,3405,10.1039/d0cc00755b,TULPUO,302.8302515,0.0039507,95.0,0.58,,Mg,610.0,,,,
3210,3406,10.1039/d0cc00755b,TULPUO,297.8796923,0.002478411,95.0,0.58,,Mg,610.0,,,,
3275,3471,10.1039/d1dt00612f,ASEHUE,298.0,2.89e-05,85.0,,Me2NH,IPCE-2Pd,52.9536,,,,
3276,3472,10.1039/d1dt00612f,ASEHUE,368.0,0.00811,95.0,,Me2NH,IPCE-2Pd,59.136,,,,
3277,3473,10.1039/d1dt00612f,ASEHUE,357.847049,0.005535158,95.0,,Me2NH,IPCE-2Pd,59.136,,,,
3278,3474,10.1039/d1dt00612f,ASEHUE,347.7692342,0.003284581,95.0,,Me2NH,IPCE-2Pd,59.136,,,,
3279,3475,10.1039/d1dt00612f,ASEHUE,338.2400693,0.002143088,95.0,,Me2NH,IPCE-2Pd,59.136,,,,
3280,3476,10.1039/d1dt00612f,ASEHUE,327.8753025,0.001302267,95.0,,Me2NH,IPCE-2Pd,59.136,,,,
3281,3477,10.1039/d1dt00612f,ASEHUE,317.8134435,0.000670255,95.0,,Me2NH,IPCE-2Pd,59.136,,,,
3282,3478,10.1039/d1dt00612f,ASEHUE,307.6099629,0.00038841,95.0,,Me2NH,IPCE-2Pd,59.136,,,,
3283,3479,10.1039/d1dt00612f,ASEHUE,297.7697049,0.000165352,95.0,,Me2NH,IPCE-2Pd,59.136,,,,
3296,3492,10.1039/d1dt02610k,VADDUD,295.0,3.1e-09,70.0,,,Ga-CAU-53,97.84,,,,
3297,3493,10.1039/d1dt02610k,VADDUD,295.0,6.27e-09,75.0,,,Ga-CAU-53,105.35,,,,
3298,3494,10.1039/d1dt02610k,VADDUD,295.0,1.08e-08,80.0,,,Ga-CAU-53,115.73,,,,
3299,3495,10.1039/d1dt02610k,VADDUD,295.0,1.72e-08,85.0,,,Ga-CAU-53,121.47,,,,
3300,3496,10.1039/d1dt02610k,VADDUD,295.0,2.8e-08,90.0,0.66,,Ga-CAU-53,132.5,,,,
3306,3502,10.1039/d1dt02610k,VADDUD,303.203,5.18e-08,90.0,0.66,,Ga-CAU-53,132.5,,,,
3307,3503,10.1039/d1dt02610k,VADDUD,313.203,1.19e-07,90.0,0.66,,Ga-CAU-53,132.5,,,,
3387,3583,10.1039/d1nj05335c,LAPYAG,353.0,0.00236,100.0,0.25,,,19.566895543005728,,,,0.01548
3388,3584,10.1039/d1nj05335c,LAPYAG,347.6676714,0.002209692,100.0,0.25,,,19.566895543005728,,,,0.01548
3389,3585,10.1039/d1nj05335c,LAPYAG,343.0284611,0.002079878,100.0,0.25,,,19.566895543005728,,,,0.01548
3390,3586,10.1039/d1nj05335c,LAPYAG,337.9977016,0.00193973,100.0,0.25,,,19.566895543005728,,,,0.01548
3391,3587,10.1039/d1nj05335c,LAPYAG,333.0,0.00175,100.0,0.25,,,19.566895543005728,,,,0.01548
3392,3588,10.1039/d1nj05335c,LAPYAG,328.3651683,0.001541839,100.0,0.25,,,19.566895543005728,,,,0.01548
3393,3589,10.1039/d1nj05335c,LAPYAG,322.8139042,0.001389011,100.0,0.25,,,19.566895543005728,,,,0.01548
3394,3590,10.1039/d1nj05335c,LAPYAG,318.3547427,0.001196106,100.0,0.25,,,19.566895543005728,,,,0.01548
3395,3591,10.1039/d1nj05335c,LAPYAG,313.0,0.00104,100.0,0.25,,,19.566895543005728,,,,0.01548
3396,3592,10.1039/d1nj05335c,LAPYAG,307.9405552,0.00094474,100.0,0.25,,,19.566895543005728,,,,0.01548
3397,3593,10.1039/d1nj05335c,LAPYAG,303.1910862,0.000721969,100.0,0.25,,,19.566895543005728,,,,0.01548
3398,3594,10.1039/d1nj05335c,LAPYAG,298.0528209,0.000630205,100.0,0.25,,,19.566895543005728,,,,0.01548
3399,3595,10.1039/d1nj05335c,LAPYAG,293.0,0.000547,100.0,0.25,,,19.566895543005728,,,,0.01548
3400,3596,10.1039/d1nj05335c,LAPYAG,293.0,4.85e-05,33.0,,,,5.562531040909826,,,,0.00445
3401,3597,10.1039/d1nj05335c,LAPYAG,293.0,5.7e-05,55.0,,,,9.429129274365453,,,,0.00752
3402,3598,10.1039/d1nj05335c,LAPYAG,293.0,0.000385,86.0,,,,15.6248593672652,,,,0.0124
3403,3599,10.1039/d1nj05335c,LAPYAG,293.0,0.000503,98.0,,,,19.566895543005728,,,,0.01548
3404,3600,10.1039/d1qi01610e,GARCOV,298.0,1.06e-05,30.0,,Me2NH,2,,,,,
3405,3601,10.1039/d1qi01610e,GARCOV,308.0,1.84e-05,30.0,,Me2NH,2,,,,,
3406,3602,10.1039/d1qi01610e,GARCOV,318.0,2.28e-05,30.0,,Me2NH,2,,,,,
3407,3603,10.1039/d1qi01610e,GARCOV,328.0,4.04e-05,30.0,,Me2NH,2,,,,,
3408,3604,10.1039/d1qi01610e,GARCOV,338.0,5.23e-05,30.0,,Me2NH,2,,,,,
3409,3605,10.1039/d1qi01610e,GARCOV,348.0,8.06e-05,30.0,,Me2NH,2,,,,,
3410,3606,10.1039/d1qi01610e,GARCOV,358.0,0.000145,30.0,,Me2NH,2,,,,,
3411,3607,10.1039/d1qi01610e,GARCOV,368.0,0.000322,30.0,,Me2NH,2,,,,,
3412,3608,10.1039/d1qi01610e,GARCOV,298.0,2.32e-05,40.0,,Me2NH,2,,,,,
3413,3609,10.1039/d1qi01610e,GARCOV,308.0,3.75e-05,40.0,,Me2NH,2,,,,,
3414,3610,10.1039/d1qi01610e,GARCOV,318.0,8.76e-05,40.0,,Me2NH,2,,,,,
