DOI,Name,Temperature,proton conductivity,RH,Ea,Guest,NOTE,Water Adsorption(cm^3/g),g/g,mol/mol,weight,wt%
10.1021/jacs.5b02777,YUJVOQ01,303.0798979,2.96e-05,61.0,0.64,Me2NH,,,,,,
10.1021/jacs.5b02777,YUJVOQ01,301.0651686,2.1e-05,61.0,0.64,Me2NH,,,,,,
10.1021/jacs.5b02777,YUJVOQ01,299.0072958,1.87e-05,61.0,0.64,Me2NH,,,,,,
10.1021/jacs.5b02777,YUJVOQ01,297.0558792,1.71e-05,61.0,0.64,Me2NH,,,,,,
10.1021/jacs.5b02777,YUJVOQ01,295.0505274,1.44e-05,61.0,0.64,Me2NH,,,,,,
10.1021/jacs.5b02777,YUJVOQ01,293.1476731,1.23e-05,61.0,0.64,Me2NH,,,,,,
10.1021/jacs.5b10999,FUYCEJ,317.9872678,0.001389144,98.0,0.43,Me2NH,Ti-CAT-5,,,,,
10.1021/jacs.5b10999,FUYCEJ,307.8116439,0.00096654,98.0,0.43,Me2NH,Ti-CAT-5,,,,,
10.1021/jacs.5b10999,FUYCEJ,287.7283844,0.000304245,98.0,0.43,Me2NH,Ti-CAT-5,,,,,
10.1021/jacs.5b10999,FUYCEJ,298.0,4.3e-06,50.0,,Me2NH,Ti-CAT-5,,,,,
10.1021/jacs.5b10999,FUYCEJ,298.0,7.65e-06,60.2722,,Me2NH,Ti-CAT-5,,,,,
10.1021/jacs.5b10999,FUYCEJ,298.0,3.08e-05,70.3687,,Me2NH,Ti-CAT-5,,,,,
10.1021/jacs.5b10999,FUYCEJ,298.0,0.000137889,80.0171,,Me2NH,Ti-CAT-5,,,,,
10.1021/jacs.5b10999,FUYCEJ,298.0,0.000190138,90.2798,,Me2NH,Ti-CAT-5,,,,,
10.1021/jacs.5b10999,FUYCEJ,298.0,0.00082,98.0,,Me2NH,Ti-CAT-5,,,,,
10.1021/jacs.6b12847,GEGPEQ,373.686492,5.61e-05,98.0,1.5,,1a,,,,,
10.1021/jacs.6b12847,GEGPEQ,362.6617925,1.32e-05,98.0,1.5,,1a,,,,,
10.1021/jacs.6b12847,GEGPEQ,353.1160728,3.07e-06,98.0,1.5,,1a,,,,,
10.1021/jacs.6b12847,GEGPEQ,342.9825765,1.04e-06,98.0,1.5,,1a,,,,,
10.1021/jacs.6b12847,GEGPAM,423.0,0.00125,0.0,0.21,Me2NH,1,0.0,,,,
10.1021/jacs.6b12847,GEGPAM,402.9106264,0.000947611,0.0,0.21,Me2NH,1,0.0,,,,
10.1021/jacs.6b12847,GEGPAM,372.8658093,0.00065053,0.0,0.21,Me2NH,1,0.0,,,,
10.1021/jacs.6b12847,GEGPAM,343.1614781,0.000363858,0.0,0.21,Me2NH,1,0.0,,,,
10.1021/jacs.6b12847,GEGPAM,303.0,0.000169,0.0,0.21,Me2NH,1,0.0,,,,
10.1021/jacs.6b12847,GEGPAM,303.0,2.17e-05,98.0,0.38,Me2NH,1,50.0,,,,
10.1021/jacs.6b12847,GEGPAM,313.049,5.47e-05,98.0,0.38,Me2NH,1,50.0,,,,
10.1021/jacs.6b12847,GEGPAM,323.17,0.000110141,98.0,0.38,Me2NH,1,50.0,,,,
10.1021/jacs.6b12847,GEGPAM,333.097,0.000292945,98.0,0.38,Me2NH,1,50.0,,,,
10.1021/jacs.6b12847,GEGPAM,343.219,0.000446648,98.0,0.38,Me2NH,1,50.0,,,,
10.1021/jacs.6b12847,GEGPAM,352.951,0.000899328,98.0,0.38,Me2NH,1,50.0,,,,
10.1021/jacs.6b12847,GEGPAM,363.073,0.00163165,98.0,0.38,Me2NH,1,50.0,,,,
10.1021/jacs.6b12847,GEGPAM,373.0,0.00376,98.0,0.38,Me2NH,1,50.0,,,,
10.1021/jacs.6b12847,GEGPAM,302.927,2e-06,85.0,,Me2NH,1,30.0,,,,
10.1021/jacs.6b12847,GEGPAM,312.854,8.07e-06,85.0,,Me2NH,1,30.0,,,,
10.1021/jacs.6b12847,GEGPAM,322.976,1.41e-05,85.0,,Me2NH,1,30.0,,,,
10.1021/jacs.6b12847,GEGPAM,332.903,4.03e-05,85.0,,Me2NH,1,30.0,,,,
10.1021/jacs.6b12847,GEGPAM,343.219,5.94e-05,85.0,,Me2NH,1,30.0,,,,
10.1021/jacs.6b12847,GEGPAM,352.951,0.000163583,85.0,,Me2NH,1,30.0,,,,
10.1021/jacs.6b12847,GEGPAM,362.878,0.00042021,85.0,,Me2NH,1,30.0,,,,
10.1021/jacs.6b12847,GEGPAM,373.0,0.000502234,85.0,,Me2NH,1,30.0,,,,
10.1021/jacs.6b12847,GEGPEQ,342.83,1.01e-06,98.0,1.5,,1a,,,,,
10.1021/jacs.6b12847,GEGPEQ,352.951,2.79e-06,98.0,1.5,,1a,,,,,
10.1021/jacs.6b12847,GEGPEQ,363.268,1.39e-05,98.0,1.5,,1a,,,,,
10.1021/jacs.6b12847,GEGPEQ,373.195,5.29e-05,98.0,1.5,,1a,,,,,
10.1021/jacs.7b07987,JEFROE,292.657,0.001544187,95.0,0.17,,Pr-PCMOF,,,,,
10.1021/jacs.7b07987,JEFROE,304.617,0.001874304,95.0,0.17,,Pr-PCMOF,,,,,
10.1021/jacs.7b07987,JEFROE,315.978,0.00221284,95.0,0.17,,Pr-PCMOF,,,,,
10.1021/jacs.7b07987,JEFROE,326.44,0.002541265,95.0,0.17,,Pr-PCMOF,,,,,
10.1021/jacs.7b07987,JEFROE,336.451,0.002838703,95.0,0.17,,Pr-PCMOF,,,,,
10.1021/jacs.7b07987,JEFROE,345.715,0.003127447,95.0,0.17,,Pr-PCMOF,,,,,
10.1021/jacs.7b07987,JEFROE,354.531,0.003445561,95.0,0.17,,Pr-PCMOF,,,,,
10.1021/jacs.7b07987,JEFROE,358.0,0.0039,95.0,0.17,,Pr-PCMOF,,,,,
10.1021/jacs.7b07987,IDUWAH,292.679,0.001900422,95.0,0.17,,Lr-PCMOF-5,,,,,
10.1021/jacs.7b07987,IDUWAH,304.659,0.002799755,95.0,0.17,,Lr-PCMOF-5,,,,,
10.1021/jacs.7b07987,IDUWAH,316.027,0.003542256,95.0,0.17,,Lr-PCMOF-5,,,,,
10.1021/jacs.7b07987,IDUWAH,326.486,0.003956945,95.0,0.17,,Lr-PCMOF-5,,,,,
10.1021/jacs.7b07987,IDUWAH,336.495,0.004299421,95.0,0.17,,Lr-PCMOF-5,,,,,
10.1021/jacs.7b07987,IDUWAH,345.763,0.004937533,95.0,0.17,,Lr-PCMOF-5,,,,,
10.1021/jacs.7b07987,IDUWAH,354.576,0.005291271,95.0,0.17,,Lr-PCMOF-5,,,,,
10.1021/jacs.7b07987,IDUWAH,358.0,0.006,95.0,0.17,,Lr-PCMOF-5,,,,,
10.1021/ja9040016,VUKXUV,307.1885185,0.016464253,98.0,0.63,"NH3,adp",,,,,,
10.1021/ja9040016,VUKXUV,304.1797337,0.012658893,98.0,0.63,"NH3,adp",,,,,,
10.1021/ja9040016,VUKXUV,301.2293168,0.01010778,98.0,0.63,"NH3,adp",,,,,,
10.1021/ja9040016,VUKXUV,298.0,0.008,98.0,0.63,"NH3,adp",,,,,,
10.1021/ja9040016,VUKXUV,298.0,6e-06,70.0,0.63,"NH3,adp",,,,,,
10.1016/j.ica.2016.08.033,ETUMIR,303.0,1.44e-07,0.0,0.277,,,,,,,
10.1016/j.ica.2016.08.033,ETUMIR,283.0,5.12e-10,0.0,0.277,,,,,,,
10.1016/j.inoche.2016.08.016,IVOBIG,298.0,4.3e-05,98.0,0.69,,"ZnADP-Rb, ZnADP-K, NH3 -> otherpaper",,,,,
10.1016/j.inoche.2016.08.016,IVOBIG,319.15335,0.0002448,98.0,0.69,,,,,,,
10.1016/j.inoche.2016.08.016,IVOBIG,316.2365323,0.000209676,98.0,0.69,,,,,,,
10.1016/j.inoche.2016.08.016,IVOBIG,313.1949012,0.000167473,98.0,0.69,,,,,,,
10.1016/j.inoche.2016.08.016,IVOBIG,310.0371424,0.000143577,98.0,0.69,,,,,,,
10.1016/j.inoche.2016.08.016,IVOBIG,307.0281821,9.51e-05,98.0,0.69,,,,,,,
10.1016/j.inoche.2016.08.016,IVOBIG,304.0761407,8.54e-05,98.0,0.69,,,,,,,
10.1016/j.inoche.2016.08.016,IVOBIG,301.018043,5.93e-05,98.0,0.69,,,,,,,
10.1016/j.inoche.2016.08.016,IVOBIG,298.0199554,4.21e-05,98.0,0.69,,,,,,,
10.1016/j.inoche.2017.06.028,XEGROT,358.0,0.000426,97.0,0.58,,,,,,,
10.1016/j.inoche.2017.06.028,XEGROT,298.0,4.79e-06,97.0,0.58,,,,,,,
10.1016/j.inoche.2017.06.028,XEGROT,318.0,3.19e-05,97.0,0.58,,,,,,,
10.1016/j.inoche.2017.06.028,XEGROT,348.5474286,0.000107611,97.0,0.58,,,,,,,
10.1016/j.inoche.2017.06.028,XEGROT,338.0685468,0.000103279,97.0,0.58,,,,,,,
10.1016/j.inoche.2017.06.028,XEGROT,327.9591756,3.27e-05,97.0,0.58,,,,,,,
10.1016/j.inoche.2017.06.028,XEGROT,307.8893569,2.26e-05,97.0,0.58,,,,,,,
10.1016/j.inoche.2017.06.028,XEGROT,297.9515829,4.83e-06,97.0,0.58,,,,,,,
10.1016/j.jssc.2013.03.041,LIQFOI,298.0,9.2e-09,35.0,,,,3.28,,,,
10.1016/j.jssc.2013.03.041,LIQFOI,298.0,3.1e-07,98.0,1.01,,,30.0,,,,
10.1016/j.jssc.2013.03.041,LIQFOI,373.0,0.000145,35.0,,,,3.28,,,,
10.1016/j.jssc.2013.03.041,LIQFOI,373.0,0.00135,98.0,1.01,,,30.0,,,,
10.1016/j.jssc.2013.03.041,LIQFOI,373.0,0.000586705,60.1157,,,,10.0,,,,
10.1016/j.jssc.2013.03.041,LIQFOI,373.0,0.000897305,74.8537,,,,14.8,,,,
10.1016/j.jssc.2013.03.041,LIQFOI,373.0,0.001837004,85.01,,,,21.64,,,,
10.1016/j.jssc.2013.03.041,LIQFOI,343.0,9.23e-07,35.065,,,,3.28,,,,
10.1016/j.jssc.2013.03.041,LIQFOI,343.0,8.36e-06,59.9397,,,,10.0,,,,
10.1016/j.jssc.2013.03.041,LIQFOI,343.0,1.93e-05,74.9243,,,,14.8,,,,
10.1016/j.jssc.2013.03.041,LIQFOI,343.0,2.47e-05,85.0893,,,,21.64,,,,
10.1016/j.jssc.2013.03.041,LIQFOI,343.0,6.05e-05,98.2932,1.01,,,30.0,,,,
10.1016/j.jssc.2013.03.041,LIQFOI,298.0,3.25e-08,60.2961,,,,10.0,,,,
10.1016/j.jssc.2013.03.041,LIQFOI,298.0,8.46e-08,75.0243,,,,14.8,,,,
10.1016/j.jssc.2013.03.041,LIQFOI,298.0,1.33e-07,84.9187,,,,21.64,,,,
10.1016/j.poly.2018.11.015,HINTIK,373.0,2.58e-05,98.0,0.95,,,71.49486435958808,0.0575,,,
10.1016/j.poly.2018.11.015,HINTIK,298.0,1.12e-08,98.0,0.95,,,71.49486435958808,0.0575,,,
10.1016/j.poly.2018.11.015,HINTIK,373.0,9.75e-05,68.0,1.25,,,71.49486435958808,0.0575,,,
10.1016/j.poly.2018.11.015,HINTIK,313.0,6.59e-10,68.0,1.25,,,71.49486435958808,0.0575,,,
10.1016/j.poly.2018.11.015,HINTIK,323.0,1.83e-09,68.0,1.25,,,71.49486435958808,0.0575,,,
10.1016/j.poly.2018.11.015,HINTIK,333.0,4.4e-09,68.0,1.25,,,71.49486435958808,0.0575,,,
10.1016/j.poly.2018.11.015,HINTIK,343.0,1.03e-08,68.0,1.25,,,71.49486435958808,0.0575,,,
10.1016/j.poly.2018.11.015,HINTIK,353.0,7.94e-08,68.0,1.25,,,71.49486435958808,0.0575,,,
10.1016/j.poly.2018.11.015,HINTIK,363.0,1.68e-07,68.0,1.25,,,71.49486435958808,0.0575,,,
10.1016/j.poly.2018.11.015,HINTIK,303.0,5.18e-10,75.0,,,,77.21445350835512,0.0621,,,
10.1016/j.poly.2018.11.015,HINTIK,313.0,2.29e-09,75.0,,,,77.21445350835512,0.0621,,,
10.1016/j.poly.2018.11.015,HINTIK,323.0,1.37e-08,75.0,,,,77.21445350835512,0.0621,,,
10.1016/j.poly.2018.11.015,HINTIK,333.0,2.63e-08,75.0,,,,77.21445350835512,0.0621,,,
10.1016/j.poly.2018.11.015,HINTIK,343.0,3.74e-08,75.0,,,,77.21445350835512,0.0621,,,
10.1016/j.poly.2018.11.015,HINTIK,353.0,8.51e-08,75.0,,,,77.21445350835512,0.0621,,,
10.1016/j.poly.2018.11.015,HINTIK,363.0,2.24e-07,75.0,,,,77.21445350835512,0.0621,,,
10.1016/j.poly.2018.11.015,HINTIK,373.0,1.61e-06,75.0,,,,77.21445350835512,0.0621,,,
10.1016/j.poly.2018.11.015,HINTIK,298.0,9.5e-10,85.0,,,,81.31763702812279,0.0654,,,
10.1016/j.poly.2018.11.015,HINTIK,303.0,1.82e-09,85.0,,,,81.31763702812279,0.0654,,,
10.1016/j.poly.2018.11.015,HINTIK,313.0,3e-09,85.0,,,,81.31763702812279,0.0654,,,
10.1016/j.poly.2018.11.015,HINTIK,323.0,2.21e-08,85.0,,,,81.31763702812279,0.0654,,,
10.1016/j.poly.2018.11.015,HINTIK,333.0,5.5e-08,85.0,,,,81.31763702812279,0.0654,,,
10.1016/j.poly.2018.11.015,HINTIK,343.0,1.16e-07,85.0,,,,81.31763702812279,0.0654,,,
10.1016/j.poly.2018.11.015,HINTIK,353.0,2.34e-07,85.0,,,,81.31763702812279,0.0654,,,
10.1016/j.poly.2018.11.015,HINTIK,363.0,2.81e-07,85.0,,,,81.31763702812279,0.0654,,,
10.1016/j.poly.2018.11.015,HINTIK,373.0,1.96e-06,85.0,,,,81.31763702812279,0.0654,,,
10.1016/j.poly.2018.11.015,HINTIK,298.0,3.02e-09,93.0,,,,87.03722617688985,0.07,,,
10.1016/j.poly.2018.11.015,HINTIK,303.0,3.29e-09,93.0,,,,87.03722617688985,0.07,,,
10.1016/j.poly.2018.11.015,HINTIK,313.0,6.08e-09,93.0,,,,87.03722617688985,0.07,,,
10.1016/j.poly.2018.11.015,HINTIK,323.0,2.63e-08,93.0,,,,87.03722617688985,0.07,,,
10.1016/j.poly.2018.11.015,HINTIK,333.0,5.84e-08,93.0,,,,87.03722617688985,0.07,,,
10.1016/j.poly.2018.11.015,HINTIK,343.0,1.84e-07,93.0,,,,87.03722617688985,0.07,,,
10.1016/j.poly.2018.11.015,HINTIK,353.0,3.21e-07,93.0,,,,87.03722617688985,0.07,,,
10.1016/j.poly.2018.11.015,HINTIK,363.0,8.45e-07,93.0,,,,87.03722617688985,0.07,,,
10.1016/j.poly.2018.11.015,HINTIK,373.0,4.81e-06,93.0,,,,87.03722617688985,0.07,,,
10.1016/j.poly.2018.11.015,HINTIK,303.0,3.02e-08,98.0,0.95,,,87.03722617688985,0.07,,,
10.1016/j.poly.2018.11.015,HINTIK,313.0,5.35e-08,98.0,0.95,,,87.03722617688985,0.07,,,
10.1016/j.poly.2018.11.015,HINTIK,323.0,8.04e-08,98.0,0.95,,,87.03722617688985,0.07,,,
10.1016/j.poly.2018.11.015,HINTIK,333.0,9.7e-08,98.0,0.95,,,87.03722617688985,0.07,,,
10.1016/j.poly.2018.11.015,HINTIK,343.0,4.62e-07,98.0,0.95,,,87.03722617688985,0.07,,,
10.1016/j.poly.2018.11.015,HINTIK,353.0,5.01e-06,98.0,0.95,,,87.03722617688985,0.07,,,
10.1016/j.poly.2018.11.015,HINTIK,363.0,1.44e-05,98.0,0.95,,,87.03722617688985,0.07,,,
10.1039/C2CC31135F,SAZBAY,298.0,8.58e-06,98.0,0.23,DMF,Ca,,,,,
10.1039/C2CC31135F,SAZBEC,298.0,4.4e-05,98.0,0.56,DMF,Sr,,,,,
10.1039/C2CC31135F,SAZBAY,298.0,2.87e-07,60.0,,DMF,higher temperature decreasing proton conductivity,,,,,
10.1039/C2CC31135F,SAZBEC,298.0,3.47e-06,60.0,,DMF,strange,,,,,
10.1039/C2CC31135F,SAZBEC,295.0,3.1e-05,98.0,0.56,DMF,strange,,,,,
10.1039/C2CC31135F,SAZBEC,291.0,2.33e-05,98.0,0.56,DMF,strange,,,,,
10.1039/C2CC31135F,SAZBAY,297.0,8.27e-06,98.0,0.23,DMF,strange,,,,,
10.1039/C2CC31135F,SAZBAY,293.0,7.45e-06,98.0,0.23,DMF,strange,,,,,
10.1039/C2CC31135F,SAZBAY,291.0,7.09e-06,98.0,0.23,DMF,,,,,,
10.1039/C2CC31135F,SAZBAY,290.0,6.89e-06,98.0,0.23,DMF,,,,,,
10.1039/C2CC31135F,SAZBAY,289.0,6.77e-06,98.0,0.23,DMF,,,,,,
10.1039/C2CC31135F,SAZBAY,287.0,6.21e-06,98.0,0.23,DMF,,,,,,
10.1039/C2CC31135F,SAZBEC,293.0,2.68e-05,98.0,0.56,DMF,,,,,,
10.1039/C2CC31135F,SAZBEC,289.0,2.11e-05,98.0,0.56,DMF,,,,,,
10.1039/C2CC31135F,SAZBEC,287.0,1.91e-05,98.0,0.56,DMF,,,,,,
10.1039/C2CC34006B,TECVAA,298.0,4.08e-05,98.0,0.32,,2 Ca-BTC-DMF,225.0,,,,
10.1039/C2CC34006B,TECTUS,298.0,1.46e-05,98.0,0.4,DMA,3 Ca-BTC-Me2NH,100.0,,,,
10.1039/C2CC34006B,TECVAA,293.8281399,3.34e-05,98.0,0.32,DMF,,225.0,,,,
10.1039/C2CC34006B,TECVAA,289.887002,2.7e-05,98.0,0.32,DMF,,225.0,,,,
10.1039/C2CC34006B,TECVAA,285.947946,2.33e-05,98.0,0.32,DMF,,225.0,,,,
10.1039/C2CC34006B,TECVAA,281.8020679,2.06e-05,98.0,0.32,DMF,,225.0,,,,
10.1039/C2CC34006B,TECVAA,277.9808582,1.89e-05,98.0,0.32,DMF,,225.0,,,,
10.1039/C2DT11992G,CAVSUP,297.0,0.008,98.0,0.25,,1 La(H5DTMP)7H2O  2 La(H5DTMP) 3 2H2O,,,,,
10.1039/C2DT11992G,CAVSUP,295.1027695,0.007533209,98.0,0.25,,,,,,,
10.1039/C2DT11992G,CAVSUP,293.1115846,0.007005998,98.0,0.25,,,,,,,
10.1039/C2DT11992G,CAVSUP,291.082682,0.006631015,98.0,0.25,,,,,,,
10.1039/C2DT11992G,CAVSUP,289.1142695,0.006146671,98.0,0.25,,,,,,,
10.1039/C3CC41939H,YIBZOA,300.0,0.00042,98.0,0.48,"Me2NH,DMF",2,51.85185185185185,,,,0.04
10.1039/C3CC41939H,YIBZOA,298.0,2.6e-05,0.0,,"Me2NH,DMF",,0.0,,,,0.0
10.1039/C3CC41939H,YIBZOA,350.0,2.7e-05,0.0,,"Me2NH,DMF",,0.0,,,,0.0
10.1039/C3CC41939H,YIBZOA,363.0,1.18e-05,0.0,,"Me2NH,DMF",,0.0,,,,0.0
10.1039/C3CC41939H,YIBZOA,278.0,6.19e-05,98.0,0.48,"Me2NH,DMF",,51.85185185185185,,,,0.04
10.1039/C3CC41939H,YIBZOA,283.0,7.78e-05,98.0,0.48,"Me2NH,DMF",,51.85185185185185,,,,0.04
10.1039/C3CC41939H,YIBZOA,288.0,0.0001,98.0,0.48,"Me2NH,DMF",,51.85185185185185,,,,0.04
10.1039/C3CC41939H,YIBZOA,293.0,0.000156,98.0,0.48,"Me2NH,DMF",,51.85185185185185,,,,0.04
10.1039/C3CC41939H,YIBZOA,296.0,0.000213,98.0,0.48,"Me2NH,DMF",,51.85185185185185,,,,0.04
10.1039/C3CC46226A,VIMRAM,298.0,1.41e-09,35.0,1.04,,,,,,,
10.1039/C3CC46226A,VIMRAM,298.0,6.06e-09,60.0,1.04,,,,,,,
10.1039/C3CC46226A,VIMRAM,298.0,1.45e-08,75.0,1.04,,,,,,,
10.1039/C3CC46226A,VIMRAM,298.0,5.36e-08,85.0,1.04,,,,,,,
10.1039/C3CC46226A,VIMRAM,298.0,1.37e-06,98.0,1.04,,,,,,,
10.1039/C3CC46226A,VIMRAM,313.0,8.63e-06,98.0,1.04,,,,,,,
10.1039/C3CC46226A,VIMRAM,328.0,6.47e-05,98.0,1.04,,,,,,,
10.1039/C3CC46226A,VIMRAM,336.0,8.56e-05,98.0,1.04,,,,,,,
10.1039/C3CC46226A,VIMRAM,343.0,0.00024039,98.0,1.04,,,,,,,
10.1039/C3CC46226A,VIMRAM,350.0,0.000442321,98.0,1.04,,,,,,,
10.1039/C3CC46226A,VIMRAM,358.0,0.00192,98.0,1.04,,,,,,,
10.1039/C5CC05647K,ZULFOD,298.0,1.61e-06,95.0,0.24,,R1 ZULMOK R2 ZULFOD S1ZULMIE S2 ZULMEA,,,,,
10.1039/C5CC05647K,ZULFOD,298.0,6.5e-12,50.0,,,R2,,,,,
10.1039/C5CC05647K,ZULFOD,298.0,9.36e-12,59.9221,,,,,,,,
10.1039/C5CC05647K,ZULFOD,298.0,9.59e-11,70.1155,,,,,,,,
10.1039/C5CC05647K,ZULFOD,298.0,2.86e-09,80.3315,,,,,,,,
10.1039/C5CC05647K,ZULFOD,298.0,5.39e-07,90.111,,,,,,,,
10.1039/C5CC05647K,ZULFOD,317.8639542,3.03e-06,95.0,0.24,,,,,,,
10.1039/C5CC05647K,ZULFOD,312.8451073,2.57e-06,95.0,0.24,,,,,,,
10.1039/C5CC05647K,ZULFOD,307.6071242,2.27e-06,95.0,0.24,,,,,,,
10.1039/C5CC05647K,ZULFOD,302.9054693,1.96e-06,95.0,0.24,,,,,,,
10.1039/C5CC05647K,ZULFOD,287.8890821,1.34e-06,95.0,0.24,,,,,,,
10.1039/C5CE02074C,ZACHIX,298.0,4.06e-11,45.0,,CH3N,,,,,,
10.1039/C5CE02074C,ZACHIX,298.0,6.37e-08,97.0,,CH3N,,,,,,
10.1039/C5CE02074C,ZACHIX,298.0,2.05e-10,65.1782,,CH3N,,,,,,
10.1039/C5CE02074C,ZACHIX,298.0,3.08e-10,75.0459,,CH3N,,,,,,
10.1039/C5DT02544C,AJAKON,353.0,1.45e-06,85.0,0.74,,,,,,,
10.1039/C5DT02544C,AJAKON,303.0,6.88e-08,85.0,0.74,,,,,,,
10.1039/C5DT02544C,AJAKON,303.0,7.41e-10,50.0,,,,,,,,
10.1039/C5DT02544C,AJAKON,342.9802238,1.32e-06,85.0,0.74,,,,,,,
10.1039/C5DT02544C,AJAKON,332.959309,6.09e-07,85.0,0.74,,,,,,,
10.1039/C5DT02544C,AJAKON,322.6035396,2.35e-07,85.0,0.74,,,,,,,
10.1039/C5DT02544C,AJAKON,312.8734927,7.16e-08,85.0,0.74,,,,,,,
10.1039/C5TA10765B,MAFMAK,233.0,1.17e-06,0.0,,cyclohexanol,FJU-31@Ch,,,,,
10.1039/C5TA10765B,MAFMAK,394.2657982,8.4e-05,0.0,,cyclohexanol,FJU-31@Ch,,,,,
10.1039/C5TA10765B,MAFMAK,372.0404185,6.96e-05,0.0,,cyclohexanol,FJU-31@Ch,,,,,
10.1039/C5TA10765B,MAFMAK,348.468481,4.94e-05,0.0,,cyclohexanol,FJU-31@Ch,,,,,
10.1039/C5TA10765B,MAFMAK,328.5215872,3.63e-05,0.0,,cyclohexanol,FJU-31@Ch,,,,,
10.1039/C5TA10765B,MAFMAK,312.2043815,2.76e-05,0.0,,cyclohexanol,FJU-31@Ch,,,,,
10.1039/C5TA10765B,MAFMAK,296.7623231,1.85e-05,0.0,,cyclohexanol,FJU-31@Ch,,,,,
10.1039/C5TA10765B,MAFMAK,279.1876755,1.11e-05,0.0,,cyclohexanol,FJU-31@Ch,,,,,
10.1039/C5TA10765B,MAFMAK,264.1058959,5.87e-06,0.0,,cyclohexanol,FJU-31@Ch,,,,,
10.1039/C5TA10765B,MAFMAK,253.4565132,3.75e-06,0.0,,cyclohexanol,FJU-31@Ch,,,,,
10.1039/C5TA10765B,MAFMAK,242.7361216,2.3e-06,0.0,,cyclohexanol,FJU-31@Ch,,,,,
10.1039/C6TA07939C,ABEXEN,343.0,0.0172,97.0,0.37,Me2NH,,,,,,
10.1039/C6TA07939C,ABEXEN,298.0,0.00291,97.0,0.37,Me2NH,,,,,,
10.1039/C6TA07939C,ABEXEN,343.0,2.97e-05,75.0,,Me2NH,,,,,,
10.1039/C6TA07939C,ABEXEN,343.0,1.4e-05,50.0,,Me2NH,,,,,,
10.1039/C6TA07939C,ABEXEN,343.0,1.82e-06,40.0,,Me2NH,,,,,,
10.1039/C6TA07939C,ABEXEN,337.8834978,0.01527617,97.0,0.37,Me2NH,,,,,,
10.1039/C6TA07939C,ABEXEN,332.9526575,0.013000723,97.0,0.37,Me2NH,,,,,,
10.1039/C6TA07939C,ABEXEN,328.0398634,0.011144545,97.0,0.37,Me2NH,,,,,,
10.1039/C6TA07939C,ABEXEN,322.9066767,0.009698604,97.0,0.37,Me2NH,,,,,,
10.1039/C6TA07939C,ABEXEN,317.9326746,0.00831977,97.0,0.37,Me2NH,,,,,,
10.1039/C6TA07939C,ABEXEN,312.9959029,0.007137975,97.0,0.37,Me2NH,,,,,,
10.1039/C6TA07939C,ABEXEN,307.8903048,0.005029521,97.0,0.37,Me2NH,,,,,,
10.1039/C6TA07939C,ABEXEN,302.9458454,0.003748892,97.0,0.37,Me2NH,,,,,,
10.1039/C6TA07939C,ABEXEN,297.9506951,0.002896124,97.0,0.37,Me2NH,,,,,,
10.1039/C7CC07766A,LELQOL,353.0,2.4e-07,50.0,0.34,,Ni-CAU-29,145.4765066099445,0.117,,,
10.1039/C7CC07766A,LELQOL,373.0,3.46e-07,50.0,0.34,,,145.4765066099445,0.117,,,
10.1039/C7CC07766A,LELQOL,393.0,6.02e-07,50.0,0.34,,,145.4765066099445,0.117,,,
10.1039/C7CC07766A,LELQOL,413.0,1.04e-06,50.0,0.34,,,145.4765066099445,0.117,,,
10.1039/C7CC07766A,LELQOL,353.0,1.35e-06,75.0,0.23,,,185.26495286223687,0.149,,,
10.1039/C7CC07766A,LELQOL,373.0,1.78e-06,75.0,0.23,,,185.26495286223687,0.149,,,
10.1039/C7CC07766A,LELQOL,393.0,2.6e-06,75.0,0.23,,,185.26495286223687,0.149,,,
10.1039/C7CC07766A,LELQOL,413.0,3.42e-06,75.0,0.23,,,185.26495286223687,0.149,,,
10.1039/C7CC07766A,LELQOL,353.0,5.62e-06,90.0,0.1,,,226.29678805991355,0.182,,,
10.1039/C7CC07766A,LELQOL,373.0,5.8e-06,90.0,0.1,,,226.29678805991355,0.182,,,
10.1039/C7CC07766A,LELQOL,393.0,6.85e-06,90.0,0.1,,,226.29678805991355,0.182,,,
10.1039/C7CC07766A,LELQOL,413.0,7.82e-06,90.0,0.1,,,226.29678805991355,0.182,,,
10.1039/C7DT03474A,KEKHUG,353.0,7.17e-06,95.0,0.31,,4,,,,,
10.1039/C7DT03474A,KEKLIY,353.0,6.47e-06,95.0,0.3,,1,,,,,
10.1039/C7DT03474A,KEKHUG,342.9143606,6.25e-06,95.0,0.31,,,,,,,
10.1039/C7DT03474A,KEKHUG,332.9027791,5.64e-06,95.0,0.31,,,,,,,
10.1039/C7DT03474A,KEKHUG,322.6410103,3.61e-06,95.0,0.31,,,,,,,
10.1039/C7DT03474A,KEKHUG,297.7634984,1.78e-06,95.0,0.31,,,,,,,
10.1039/C7DT03474A,KEKLIY,342.6875615,5.41e-06,95.0,0.3,,,,,,,
10.1039/C7DT03474A,KEKLIY,333.1378924,4.16e-06,95.0,0.3,,,,,,,
10.1039/C7DT03474A,KEKLIY,312.8049849,2e-06,95.0,0.3,,,,,,,
10.1039/C7DT03474A,KEKLIY,302.8027422,1.6e-06,95.0,0.3,,,,,,,
10.1039/C7DT03474A,KEKLIY,297.7759117,1.3e-06,95.0,0.3,,,,,,,
10.1039/C7TA03744A,GENMOE,298.0,1.1e-07,53.0,,,,,,,,
